poetname,poetId,cityname,cityId,relationship,relationshipId,nativeid,dotted,notes,source_work,source_workid,source_citation,source_greektext,source_translation,source_translator,source_notes,source_explicit
Meles,48,Athens,2,born,3,3,,can't find that he's from Athens. He's the father of Kinesias (see note in suda entry for Kinesias),Plato,,Pl. Grg. 502a,Τί δὲ ὁ πατὴρ αὐτοῦ Μέλης; ἦ πρὸς τὸ βέλτιστον βλέπων ἐδόκει σοι κιθαρῳδεῖν; ἢ ἐκεῖνος μὲν οὐδὲ πρὸς τὸ ἥδιστον· ἠνία γὰρ ᾄδων τοὺς θεατάς·,"And what of his father Meles? Did he ever strike you as looking to what was best in his minstrelsy? Or did he, perhaps, not even make the pleasantest his aim? For his singing used to be a pain to the audience.",Lamb,,yes
Meletos of Athens,53,Athens,2,,1,1,,"from the deme Pithos, but the location of the deme is unknown (jones response to democracy p. 240n90)? NP: Son of M. (presumably [3]) from the deme of Pitthus (Pl. Euthphr. 2b), prosecutor of Socrates as representative of the poets (Pl. Ap. 23e), probably author of an Oedipus tetralogy. He was condemned to death by the Athenians according to Diog. Laert. 2,43. by Zimmermann, Bernhard (Freiburg)",Plato,,Pl. Ap. 24e,"Μέλητός μοι ἐπέθετο καὶ Ἄνυτος καὶ Λύκων, Μέλητος μὲν ὑπὲρ τῶν ποιητῶν ἀχθόμενος...","From among them Meletus attacked me, and Anytus and Lycon, Meletus angered on account of the poets...",Fowler,,yes
Mimnermus,122,Colophon,20,born,1,1,,,Suda,,Suda Μ 1077,"Μίμνερμος, Λιγυρτυάδου, Κολοφώνιος ἢ Σμυρναῖος ἢ Ἀστυπαλαιεύς, ἐλεγειοποιός.","Mimnermos, son of Ligyrtyades, from Colophon or Smyrna or Astypalaea, elegiac poet.",Roth,,yes
Mimnermus,122,Smyrna,36,born,1,1,,,Suda,,Suda Μ 1077,"Μίμνερμος, Λιγυρτυάδου, Κολοφώνιος ἢ Σμυρναῖος ἢ Ἀστυπαλαιεύς, ἐλεγειοποιός.","Mimnermos, son of Ligyrtyades, from Colophon or Smyrna or Astypalaea, elegiac poet.",Roth,,yes
Mimnermus,122,Astypalaia,51,born,1,1,,(an island and likely a mistake),Suda,,Suda Μ 1077,"Μίμνερμος, Λιγυρτυάδου, Κολοφώνιος ἢ Σμυρναῖος ἢ Ἀστυπαλαιεύς, ἐλεγειοποιός.","Mimnermos, son of Ligyrtyades, from Colophon or Smyrna or Astypalaea, elegiac poet.",Roth,,yes
Moskhos,49,Athens,2,,3,3,,,Aristophanes,,Ar. Ach. 13-4,"ἀλλ᾿ ἕτερον ἥσθην, ἡνίκ᾿ ἐπὶ Μόσχῳ ποτὲ / Δεξίθεος εἰσῆλθ᾿ ᾀσόμενος Βοιώτιον.","But I had another delight, when “Once Upon A Calf” (or [less likely] ""after Moskhos"") / Dexitheus came on to sing Boeotian-style",Henderson,,no
Moskhos,49,Akragas,79,performed,1,1,,,Scholia to Aristophanes,,Schol. Ar. Ach. 13,Μόσχος κιθαρῳδὸς Ἀκραγαντῖνος,"Moskhos, kitharode, from Akragas",Sansom,,yes
Myrtis,123,Anthedon,52,born,1,1,,,Plutarch,,Plut. Qu. Gr. 40 (ii 357 Nachstädt-Sieveking-Titchener),Μυρτὶς ἡ Ἀνθηδονία ποιήτρια μελῶν,"Myrtis, the lyric poetess from Anthedon",Campbell,,Yes
Niko-,15,Athens,2,performed,3,3,,,Inscription,,IG I2 768,ΚΑΛΛΙ Ι - - / ΧΟΡΕΓ[ΩΝ - -] / ΚΕΚΡΟ[ΠΊΔΙ - - -] / ΝΙΚΟ[- - ΕΔΊΔΑΣΚΕ;],Kalli...of the choruses...(in the land of) Kekrops...Niko...(produced),Sansom,,Yes
Nikostratos,16,Athens,2,performed,3,3,,,Inscription,,IG I2 769,ΝΙΚΌΣΤΡΑΤΟΣ / ΕΔΊΔΑΣΚΕ,Nikostratos produced,Sansom,,Yes
Oeniades,29,Athens,2,performed,3,3,,"the poets master webpage says he is from Thebes, but it is not listed here (and I can't seem to find anything mentioning thebes with him)",Inscription,,IG ii2 3064,Οἰ]νιάδης Προνόμου ηὔλει.,Oeniades son of Pronomus was the piper.,Campbell,"is an attic inscription ""explicit""?",yes
Olympus,124,Mysia,53,born,1,1,,,Suda,,Suda O 219,"Ὄλυμπος· Μαίονος, Μυσός","Olympus, son of Maion, from Mysia",Sansom,,yes
Pantakles,17,Athens,2,performed,3,3,,,Inscription,,SEG 10 (1949) 322,Παντ]ακλες [ἐδίδασκε,Pantakles produced,Sansom,,yes
Philiadas,126,Megara,17,born,1,1,,,Stephanus of Byzantium,,Steph. Byz. (p. 310.9 Meineke),"Θέσπεια, πόλις Βοιωτίας ... καὶ ἐπίγραμμα τῶν ἀναιρεθέντων ὑπὸ τῶν Περσῶν· ἦν δὲ Φιλιάδου Μεγαρέως·","Thespia, a city in Boeotia ... And there is an epigram on those killed by the Persians. It was by Philiadas of Megara",Gerber,,Yes
Philiadas,126,Thespiai,76,,3,3,,,Stephanus of Byzantium,,Steph. Byz. (p. 310.9 Meineke),"Θέσπεια, πόλις Βοιωτίας ... καὶ ἐπίγραμμα τῶν ἀναιρεθέντων ὑπὸ τῶν Περσῶν· ἦν δὲ Φιλιάδου Μεγαρέως·","Thespia, a city in Boeotia ... And there is an epigram on those killed by the Persians. It was by Philiadas of Megara",Gerber,,No
Philoxenus of Cythera,24,Athens,2,performed,3,3,,,Suda,,Suda Φ 393,οὗτος ἀνδραποδισθέντων τῶν Κυθήρων ὑπὸ Ἀθηναίων ἠγοράσθη ὑπὸ Ἀγεσύλου τινὸς καὶ ὑπ᾿ αὐτοῦ ἐτράφη,"When Cythera was enslaved by the Athenians, he was bought by a certain Agesylus, brought up by him",Campbell,,Yes
Philoxenus of Cythera,24,Ephesus,11,died,2,2,,,Suda,,Suda Φ 393,τελευτᾷ δὲ ἐν Ἐφέσῳ.,he died in Ephesus.,Campbell,,Yes
Philoxenus of Cythera,24,Syracuse,18,performed,3,3,,,Athenaeus,,Ath. 8.341a-d (ii 249s. Kaibel),"εἶτα πουλύποδα πηχῶν δυεῖν ἐν ταῖς Συρακούσαις ποτ᾿ αὐτὸν ἀγοράσαι καὶ σκευάσαντα καταφαγεῖν ὅλον σχεδόν πλὴν τῆς κεφαλῆς,","Once in Syracuse he bought an octopus three feet wide, prepared it and ate nearly all of it except the head.",Campbell,,Yes
Philoxenus of Cythera,24,Tarentum,19,performed,3,3,,,Suda,,Suda Φ 397,Φιλόξενος γὰρ ὁ Κυθήριος διαφυγὼν τὰς εἰς Συρακούσας λιθοτομίας εἰς ἃς ἐνέπεσεν ὅτι τὰς τοῦ Διονυσίου τοῦ τυράννου τραγῳδίας οὐκ ἐπῄνει διέτριβεν ἐν Τάραντι τῆς Ἰταλίας,Philoxenus of Cythera on escaping the Syracusan quarries into which he had been thrown for refusing to praise the tragedies of the tyrant Dionysius was living in Tarentum in Italy.,Campbell,,Yes
Philoxenus of Cythera,24,Colophon,20,performed,3,3,,,Hermesianax,,Hermesianax fr. 7. 69ss. Powell (Coll. Alex. p. 100) (ap. Athen. 13. 598e),"Φιλόξενο, οἷα τιαχθεὶς / Ὀρτυγίῃ ταύτης ἦλθε διὰ πτόλεως",Philoxenus came through this city (likely Colophon) after a great battering in Ortygia,Campbell,,no
Philoxenus of Cythera,24,Cythera,35,born,1,1,,,Suda,,Suda Φ 393,"Φιλόξενος, Εὐλυτίδου, Κυθήριος, λυρικός.","Philoxenus, son of Eulytides, from Cythera, lyric poet.",Campbell,,Yes
Philoxenus of Leucas,25,Leucas,21,born,1,1,,,Athenaeus,,Ath. 1.5b–f (i 10s. Kaibel),τοῦ Φιλοξένου δὲ τοῦ Λευκαδίου,Philoxenus of Leucas,Sansom,,Yes
Phocylides,127,Miletus,9,born,1,1,,,Suda,,Suda Φ 643,Φωκυλίδης· Μιλήσιος,Phocylides of Miletus,Sansom,,Yes
Phrynis,5,Athens,2,performed,3,3,,Stephen ends,Scholia to Aristophanes Clouds,,Schol. Ar. Nub. 969ss.,οὗτος δὲ δοκεῖ πρῶτος παρ᾿ Ἀθηναίοις κιθαρῳδικῇ νικῆσαι Παναθήναια ἐπὶ Καλλιμάχου ἄρχοντος.,He seems to have been the first to win the Panathenaic cithara-singing prize in Athens in the archonship of Callimachus (446/5 b.c.).,Campbell,,Yes
Phrynis,5,Mytilene,8,born,1,1,,,Scholia to Aristophanes Clouds,,Schol. Ar. Nub. 969ss. (p. 187s. Holwerda),ὁ Φρῦνις κιθαρῳδὸς Μιτυληναῖος,Phrynis was a cithara-singer from Mytilene.,Campbell,,Yes
Pindar,149,Athens,2,,3,3,,,Life of Pindar,,Vit. Pind.,"διδάσκαλον δε αὐτοῦ Ἀθήνησιν οἱ μὲν Ἀγαθοκλέα, οἱ δὲ Ἀπολλόδωρον λέγουσιν.","Some authorities say that at Athens his teacher was Agathocles, others say Apollodorus.",Lefkowitz,,yes
Pindar,149,Thebes,3,,1,1,,,Life of Pindar,,Vit. Pind. 1.1-2,"Πίνδαρος ὁ ποιητὴς Θηβαῖος ἦν ἐκ Κυνοκεφάλων· κώμη
δέ ἐστι Θηβαϊκή.","The poet Pindar was a Theban from Cynoscephalae, which is village in the territory of Thebes.",Lefkowitz,,Yes
Pindar,149,Delos,5,,3,3,dotted,,Theophrastus,,Theophr. phys. opin. fr. 12,Πίνδαρος ἐπὶ τῆς Δήλου φησί....,Pindar says of Delos....,Race,,
Pindar,149,Locri,14,,3,3,dotted,,Pindar,,O. 10 Title,ΑΓΗΣΙΔΑΜΩΙ ΛΟΚΡΩΙ ΕΠΙΖΕΦΥΡΙΩΙ,For Hagesidamus Of Western Locri,Race,,
Pindar,149,Syracuse,18,,3,3,,,Life of Pindar,,Vit. Pind. 2.21-3.3,ἐπέβαλλε δὲ τοῖς χρόνοις Σιμωνίδῃ ᾗ νεώτερος πρεσβυτέρῳ· τῶν γοῦν αὐτῶν μέμνηνται ἀμφότεροι πράξεων. […] ἀλλὰ καὶ ἀμφότεροι παρὰ Ἱέρωνι τῷ Συρακοσίων τυράννῳ γεγένηνται.,"He lived at the time of Simonides, though he was younger, Simonides older. In fact both of them celebrated the same events. [...] Both of them were together at the court of Hieron the tyrant of Syracuse.",Lefkowitz,,
Pindar,149,Himera,23,,3,3,dotted,,Pindar,,O. 12 Title,ΕΡΓΟΤΕΛΕΙ ΙΜΕΡΑΙΩΙ,FOR ERGOTELES OF HIMERA,,,
Pindar,149,Nemea,27,,3,3,dotted,,Pindar,,N. 1.7,ἅρμα δ᾿ ὀτρύνει Χρομίου Νεμέα τ᾿ ἔργμασιν νικαφόροις ἐγκώμιον ζεῦξαι μέλος.,The chariot of Chromius and Nemea urge me to yoke a song of celebration for victorious deeds.,Race,,yes
Pindar,149,Isthmus,146,,3,3,dotted,,Pindar,,I. 32-33,χαίρετ᾿. ἐγὼ δὲ Ποσειδάωνι Ἰσθμῷ τε ζαθέᾳ / Ὀγχηστίαισίν τ᾿ ἀιόνεσσιν περιστέλλων ἀοιδάν,But as I array Poseidon and the sacred Isthmus / and Onchestus’ shores in my song,Race,,yes
Pindar,149,Delphi,30,,3,3,,,Life of Pindar,,Vit. Pind. 3.18-19,"Παραγενόμενος δὲ εἰς Δελφοὺς καὶ ἐρωτώμενος τί / πάρεστι θύσων, εἶπε· παιᾶνα. ","Arriving at Delphi and being asked what he was there to sacrifice, he said 'a paean.'",Rutherford,,yes
Pindar,149,Macedonia,33,,3,3,,,Dionysius of Helicarnassus,,Dion. Hal. Demosth. 26,"Πίνδαρος τοῦτο πεποίηκεν εἰς Ἀλέξανδρον τὸν Μακεδόνα, περὶ τὰ μέλη καὶ τοὺς ῥυθμοὺς μᾶλλον ἢ περὶ τὴν λέξιν ἐσπουδακώς.","Pindar composed this for Alexander the Macedonian, with more concern for the sound and rhythm than for the sense.",Race,,
Pindar,149,Thessaly,34,,3,3,dotted,,Pindar,,P. 10 Title,ΙΠΠΟΚΛΕΙ ΘΕΣΣΑΛΩΙ,FOR HIPPOCLEAS OF THESSALY,,,
Pindar,149,Argos,38,,2,2,,,Life of Pindar,,Vit. Pind. 3,"Ἦ μάλα Προοτομάχα σε καὶ Ευμητις λινόφωνοι / ἔκλαυσαν πινυταὶ, Πίνδαρε, θυνατέρες, / Ἀρνόθεν ῆμος ἵκοντο κομίζουσ᾽ ἔνδοθι κρωσσοῦ / λείψοιν᾽ ἀπὸ ξείνης ἀθρόα πυρκαϊῆς.","How Protomache and Eumetis weep for you [Pindar] in shrill voices, your wise daughters, when they came from Argos bringing home in an urn your remains which had been gathered from a foreign funeral pire"" (Anth. Pal. 7.35).",Lefkowitz,,Yes
Pindar,149,Ceos,46,,3,3,dotted,,Papyrus ,,P. Oxy. 841 = fr. 52d,[ΚΕΙΟΙΣ],FOR THE CEANS,,,
Pindar,149,Corinth,48,,3,3,dotted,,Pindar,,O. 13 Title,ΞΕΝΟΦΩΝΤΙ ΚΟΡΙΝΘΙΩΙ,FOR XENOPHON OF CORINTH,,,
Pindar,149,Rhodes,61,,3,3,dotted,,Pindar,,O. 7 Title,ΔΙΑΓΟΡΑΙ ΡΟΔΙΩΙ,FOR DIAGORAS OF RHODES,,,
Pindar,149,Abdera,65,,3,3,dotted,,Papyrus ,,P. Oxy. 841 = fr. 52b,[ΑΒΔΗΡΙΤΑΙΣ],FOR THE ABDERITES,,,
Pindar,149,Naxos,66,,3,3,dotted,,Papyrus ,,P. Oxy. 1792 = fr. 52m,[ΝΑΞΙΟΙΣ ΕΙΣ ΔΗΛΟΝ?],FOR THE NAXIANS TO DELOS(?),,,
Pindar,149,Akragas,79,,3,3,dotted,,Pindar,,O. 2 Title,ΘΗΡΩΝΙ ΑΚΡΑΓΑΝΤΙΝΩΙ,FOR THERON OF ACRAGAS,,,
Pindar,149,Olympia,87,,3,3,dotted,,Pindar,,O. 1.7,μηδ᾿ Ὀλυμπίας ἀγῶνα φέρτερον αὐδάσομεν.,Nor let us proclaim a contest greater than Olympia.,Race,,yes
Pindar,149,Aegina,89,,3,3,dotted,,Pindar,,O. 8 Title,ΑΛΚΙΜΕΔΟΝΤΙ ΑΙΓΙΝΗΤΗΙ,FOR ALCIMEDON OF AEGINA,,,
Pindar,149,Acharnae,95,,3,3,dotted,,Pindar,,N. 2 Title,ΤΙΜΟΔΗΜΩΙ ΑΧΑΡΝΕΙ,FOR TIMODEMUS OF ACHARNAE,,,
Pindar,149,Mt. Ptoïon,219,,3,3,dotted,,Strabo,,Strabo 9.2.33 (ex Apollodoro),ΕΙΣ ΑΠΟΛΛΩΝΑ ΠΤΩΙΟΝ,IN HONOR OF APOLLO PTOIUS,,,
Pindar,149,Aitna,259,,3,3,dotted,,Pindar,,P. 1 Title,ΙΕΡΩΝΙ ΑΙΤΝΑΙΩΙ,FOR HIERON OF AETNA,,,
Pindar,149,Camarina,254,,3,3,dotted,,Pindar,,O. 4 Title,ΨΑΥΜΙΔΙ ΚΑΜΑΡΙΝΑΙΩΙ,FOR PSAUMIS OF CAMARINA,,,
Pindar,149,Cyrene,255,,3,3,dotted,,Pindar,,P. 4 Title,ΑΡΚΕΣΙΛΑΩΙ ΚΥΡΗΝΑΙΩΙ,FOR ARCESILAS OF CYRENE,,,
Pindar,149,Opous,256,,3,3,dotted,,Pindar,,O. 9 Title,ΕΦΑΡΜΟΣΤΩΙ ΟΠΟΥΝΤΙΩΙ,FOR EPHARMOSTUS OF OPUS,,,
Pindar,149,Orchomenus,257,,3,3,dotted,,Pindar,,O. 14 Title,ΑΣΩΠΙΧΩΙ ΟΡΧΟΜΕΝΙΩΙ,FOR ASOPICHUS OF ORCHOMENUS,,,
Pindar,149,Tenedos,258,,3,3,dotted,,Pindar,,N. 11 Title,<ΑΡΙΣΤΑΓΟΡΑΙ ΤΕΝΕΔΙΩΙ ΠΡΓΤΑΝΕΙ>,FOR ARISTAGORAS OF TENEDOS INSTALLATION AS COUNCILOR,,,
"Pindar (son of Skopelinos, cousin/nephew? of Pindar)",82,Thebes,3,,1,1,,,Suda,,Suda Π 1618,"Πίνδαρος, Σκοπελίνου, Θηβαῖος, καὶ αὐτὸς λυρικός, ἀνεψιὸς τοῦ προτέρου.","Son of Skopelinos, a Theban. He also was a lyric poet, cousin of the earlier one.",Catherine Roth,,yes
Polychares,150,Athens,2,performed,3,3,,,Inscription,,I.G. ii 3.1280,"Μνησίμαχος Μνησιστράτου Θεότιμος Διοτίμου ἐχορήγουν, Ἀρίφρων ἐδίδασκεν, Π[ολυχ]άρης Κώμω[ν]ος ἐ[δίδ]ασκεν.","Mnesimachus son of Mnesistratus and Theotimus son of Diotimus were the chorēgoi, Ariphron trained the chorus, and Polychares son of Comon trained the chorus.",Campbell,The inscription is Attic.,yes
Polyidus,26,Athens,2,performed,3,3,,,Parian Marble,,Marm. Par. Ep. 68 (p. 18 Jacoby),"ἀφ᾿ οὗ Πολύιδος Σηλυμβριανὸς διθυράμβωι ἐνίκησεν Ἀθήνησιν, ἔτη ΗΔ[","From the time when Polyidus of Selymbria was victorious in Athens with a dithyramb, [ ] years.",Campbell,,yes
Polyidus,26,Selymbria,22,born,1,1,,,Parian Marble,,Marm. Par. Ep. 68 (p. 18 Jacoby),"ἀφ᾿ οὗ Πολύιδος Σηλυμβριανὸς διθυράμβωι ἐνίκησεν Ἀθήνησιν, ἔτη ΗΔ[","From the time when Polyidus of Selymbria was victorious in Athens with a dithyramb, [ ] years.",Campbell,,yes
Polymnestus,128,Sparta,10,,3,3,,,Plutarch,,[Plut.] Mus. 9.1134bc,"τῆς δὲ δευτέρας Θαλήτας τε ὁ Γορτύνιος καὶ Ξενόδαμος ὁ Κυθήριος καὶ Ξενόκριτος ὁ Λοκρὸς καὶ Πολύμνηστος ὁ Κολοφώνιος καὶ Σακάδας ὁ Ἀργεῖος μάλιστα αἰτίαν ἔχουσιν ἡγεμόνες γενέσθαι· τούτων γὰρ εἰσηγησαμένων τὰ περὶ τὰς Γυμνοπαιδίας τὰς ἐν Λακεδαίμονι λέγεται κατασταθῆναι, <καὶ> τὰ περὶ τὰς Ἀποδείξεις τὰς ἐν Ἀρκαδίᾳ, τῶν τε ἐν Ἄργει τὰ Ἐνδυμάτια καλούμενα.","credit for the second organization is best given to Thaletas of Gortyn, Xenodamus of Cythera, Xenocritus of Locri, Polymnestus of Colophon and Sacadas of Argos; for it is said that it was on their suggestion that the festivals of the Gymnopaediae at Sparta, the Apodeixeis (Exhibitions) in Arcadia and the so-called Endymatia (Robings) at Argos were instituted.",Campbell,,yes
Polymnestus,128,Colophon,20,born,1,1,,,Plutarch,,[Plut.] Mus. 5. 1133ab,"...Πολύμνηστον ποιητήν, Μέλητος τοῦ Κολοφωνίου υἱόν...","...also a poet Polymnestus, son of Meles of Colophon...",Campbell,,yes
Polymnestus,128,Argos,38,,3,3,,,Plutarch,,[Plut.] Mus. 9.1134bc,"τῆς δὲ δευτέρας Θαλήτας τε ὁ Γορτύνιος καὶ Ξενόδαμος ὁ Κυθήριος καὶ Ξενόκριτος ὁ Λοκρὸς καὶ Πολύμνηστος ὁ Κολοφώνιος καὶ Σακάδας ὁ Ἀργεῖος μάλιστα αἰτίαν ἔχουσιν ἡγεμόνες γενέσθαι· τούτων γὰρ εἰσηγησαμένων τὰ περὶ τὰς Γυμνοπαιδίας τὰς ἐν Λακεδαίμονι λέγεται κατασταθῆναι, <καὶ> τὰ περὶ τὰς Ἀποδείξεις τὰς ἐν Ἀρκαδίᾳ, τῶν τε ἐν Ἄργει τὰ Ἐνδυμάτια καλούμενα.","credit for the second organization is best given to Thaletas of Gortyn, Xenodamus of Cythera, Xenocritus of Locri, Polymnestus of Colophon and Sacadas of Argos; for it is said that it was on their suggestion that the festivals of the Gymnopaediae at Sparta, the Apodeixeis (Exhibitions) in Arcadia and the so-called Endymatia (Robings) at Argos were instituted.",Campbell,,no
Polymnestus,128,Arcadia,54,,3,3,,?,Plutarch,,[Plut.] Mus. 9.1134bc,"τῆς δὲ δευτέρας Θαλήτας τε ὁ Γορτύνιος καὶ Ξενόδαμος ὁ Κυθήριος καὶ Ξενόκριτος ὁ Λοκρὸς καὶ Πολύμνηστος ὁ Κολοφώνιος καὶ Σακάδας ὁ Ἀργεῖος μάλιστα αἰτίαν ἔχουσιν ἡγεμόνες γενέσθαι· τούτων γὰρ εἰσηγησαμένων τὰ περὶ τὰς Γυμνοπαιδίας τὰς ἐν Λακεδαίμονι λέγεται κατασταθῆναι, <καὶ> τὰ περὶ τὰς Ἀποδείξεις τὰς ἐν Ἀρκαδίᾳ, τῶν τε ἐν Ἄργει τὰ Ἐνδυμάτια καλούμενα.","credit for the second organization is best given to Thaletas of Gortyn, Xenodamus of Cythera, Xenocritus of Locri, Polymnestus of Colophon and Sacadas of Argos; for it is said that it was on their suggestion that the festivals of the Gymnopaediae at Sparta, the Apodeixeis (Exhibitions) in Arcadia and the so-called Endymatia (Robings) at Argos were instituted.",Campbell,,no
Pratinas,129,Athens,2,,3,3,,,Suda,,Suda Π 2230,"ἐπιδεικνυμένου δὲ τούτου συνέβη τὰ ἰκρία ἐφ᾿ ὧν ἑστήκεσαν οἱ θεαταὶ πεσεῖν, καὶ ἐκ τούτου θέατρον ᾠκοδομήθη Ἀθηναίοις.","It was when he was putting on a play that the platform on which the spectators were standing collapsed, and as a result the Athenians built a theatre.",Campbell,,yes
Pratinas,129,Phleious,55,born,1,1,,,Suda,,Suda Π 2230,"Πρατίνας, Πυρρωνίδου ἢ Ἐγκωμίου, Φλιάσιος",Son of Pyrrhonides or Enkomios; a Phliasian,Elizabeth Vandiver,,yes
Praxilla,83,Sicyon,13,,1,1,,,Athenaeus,,Ath. 15.694a,καὶ Πράξιλλα δ᾿ ἡ Σικυωνία ἐθαυμάζετο ἐπὶ τῇ τῶν σκολίων ποιήσει.,Praxilla of Sicyon also was admired for her composition of drinking-songs.,Campbell,,yes
Pronomus,2,Athens,2,performed,3,3,,,inscription,,I.G ii 3064,Οἰ]νιάδης Προνόμου ηὔλει.,Oeniades son of Pronomus was the piper.,Campbell,,yes
Pronomus,2,Thebes,3,born,1,1,,,Athenaeus,,Ath. 14.631e,Πρόνομος δ᾿ ὁ Θηβαῖος πρῶτος ηὔλησεν ἀπὸ τῶν αὐτῶν <πάσας> τὰς ἁρμονίας.,Pronomus of Thebes was the first person to play all the scales using a single set of pipes.,Olson,,yes
Pronomus,2,Chalcis,4,performed,3,3,,,Pausanius,,Paus. 9.12.5–7,καί οἱ καὶ ᾆσμα πεποιημένον ἐστὶ [ἐς] προσόδιον ἐς Δῆλον τοῖς ἐπ᾿ Εὐρίπῳ Χαλκιδεῦσι.,"There is even a song composed by him, a processional hymn to Delos for the Chalcidians on the Euripus.",Campbell,,no
Pronomus,2,Delos,5,performed,3,3,,,Pausanius,,Paus. 9. 12. 5–6,καί οἱ καὶ ᾆσμα πεποιημένον ἐστὶ 〚ἐς〛 προσόδιον ἐς Δῆλον τοῖς ἐπ᾿ Εὐρίπῳ Χαλκιδεῦσι.,"There is even a song composed by him, a processional hymn to Delos for the Chalcidians on the Euripus.",Campbell,,no
Sacadas,131,Sparta,10,,3,3,,,Plutarch,,[Plut.] Mus. 9. 1134bc,τῆς δὲ δευτέρας (sc. καταστάσεως) Θαλήτας τε ὁ Γορτύνιος καὶ Ξενόδαμος ὁ Κυθήριος καὶ Ξενόκριτος ὁ Λοκρὸς καὶ Πολύμνηστος ὁ Κολοφώνιος καὶ Σακάδας ὁ Ἀργεῖος μάλιστα αἰτίαν ἔχουσιν ἡγεμόνες γενέσθαι· τούτων γὰρ εἰσηγησαμένων τὰ περὶ τὰς Γυμνοπαιδίας τὰς ἐν Λακεδαίμονι λέγεται κατασταθῆναι <καὶ> τὰ περὶ τὰς Ἀποδείξεις τὰς ἐν Ἀρκαδίᾳ τῶν τε ἐν Ἄργει τὰ Ἐνδυμάτια καλούμενα. ἦσαν δὲ ... οἱ δὲ περὶ Σακάδαν ἐλεγείων (sc. ποιηταί).,"Credit for the second organisation (of music) is best given to Thaletas of Gortyn, Xenodamus of Cythera, Xenocritus of Locri, Polymnestus of Colophon and Sacadas of Argos: for it is said that it was on their suggestion that the festivals of the Gymnopaediae at Sparta, the Apodeixeis (Exhibitions) in Arcadia and the so-called Endymatia (Robings) at Argos were instituted ... Sacadas composed elegiacs.",Campbell,,no
Sacadas,131,Delphi,30,,3,3,,,Pausanias,,Paus. 10.7.4-6,"τῆς δὲ τεσσαρακοστῆς ὀλυμπιάδος καὶ ὀγδόης, ἣν Γλαυκίας ὁ Κροτωνιάτης ἐνίκησε, ταύτης ἔτει τρίτῳ ἆθλα ἔθεσαν οἱ Ἀμφικτύονες κιθαρῳδίας μὲν καθὰ καὶ ἐξ ἀρχῆς, προσέθεσαν δὲ καὶ αὐλῳδίας ἀγώνισμα καὶ αὐλῶν· ἀνηγορεύθησαν δὲ νικῶντες Κεφαλλήν τε Μελάμπους (Boeckh: ὃς λάμποι, ὁ λάμπου codd.) κιθαρῳδίᾳ, καὶ αὐλῳδὸς Ἀρκὰς Ἐχέμβροτος, Σακάδας δὲ Ἀργεῖος ἐπὶ τοῖς αὐλοῖς· ἀνείλετο δὲ ὁ Σακάδας οὗτος καὶ ἄλλας δύο τὰς ἐφεξῆς ταύτης πυθιάδας...· δευτέρᾳ δὲ πυθιάδι ...","In the third year of the 48th Olympiad, in which Glaucias of Croton was victorious, the Amphictions offered prizes in cithara-singing, as they had from the beginning, and added competitions in pipe-singing and pipe-playing. The winners they proclaimed were Melampus of Cephallenia in cithara-song, Echembrotus of Arcadia in pipe-song, Sacadas of Argos in pipe-playing; and this Sacadas went on to win at the next two Pythian Games.",Campbell,,yes
Sacadas,131,Argos,38,born,1,1,,,Pausanias,,Paus. 10.7.4-6,"τῆς δὲ τεσσαρακοστῆς ὀλυμπιάδος καὶ ὀγδόης, ἣν Γλαυκίας ὁ Κροτωνιάτης ἐνίκησε, ταύτης ἔτει τρίτῳ ἆθλα ἔθεσαν οἱ Ἀμφικτύονες κιθαρῳδίας μὲν καθὰ καὶ ἐξ ἀρχῆς, προσέθεσαν δὲ καὶ αὐλῳδίας ἀγώνισμα καὶ αὐλῶν· ἀνηγορεύθησαν δὲ νικῶντες Κεφαλλήν τε Μελάμπους (Boeckh: ὃς λάμποι, ὁ λάμπου codd.) κιθαρῳδίᾳ, καὶ αὐλῳδὸς Ἀρκὰς Ἐχέμβροτος, Σακάδας δὲ Ἀργεῖος ἐπὶ τοῖς αὐλοῖς·","In the third year of the 48th Olympiad, in which Glaucias of Croton was victorious, the Amphictions offered prizes in cithara-singing, as they had from the beginning, and added competitions in pipe-singing and pipe-playing. The winners they proclaimed were Melampus of Cephallenia in cithara-song, Echembrotus of Arcadia in pipe-song, Sacadas of Argos in pipe-playing;",Campbell,,yes
